,Asset ID,Employee ID,Purchase Date,Last Maintenance Date,CPU Usage (%),Memory Usage (%),Disk Usage (%),Network Activity (MB),OS Version,Software Installed,Age (years),Issue Reported,Incident Description,Time to Failure (hours),Failure Predicted,Resolution Type
109,54296b9e-8fb3-4a18-92da-7ad69dc81a7a,ebd6ddc9-e45b-4557-ac4d-d6a215dbe778,2020-04-09,2024-06-15,34,56,25,505,Linux,42,5,Battery issue,I keep losing my internet connection. This is affecting my ability to work.,31,Yes,self
110,f73b7ef3-5912-45c6-9bc6-fe32eeaec558,e20feb5d-421d-436a-bcba-e311947f9051,2023-04-14,2024-01-06,66,34,60,2421,Linux,21,4,Application crash,The battery indicator is malfunctioning. It shows incorrect battery levels.,63,Yes,IT support
111,03007d18-31f3-4177-99e5-2919066ba9e4,7015df53-8b17-45b8-978b-1bf80f0992a0,2024-04-08,2024-02-09,62,35,83,1987,MacOS,31,8,System slow,I encountered a blue screen error while working. The system needs to be restarted.,66,No,self
112,987fc586-9ade-440a-bc8c-9d249e3b3d37,abb1c342-af57-4166-8207-afffe54fa72c,2021-08-01,2024-07-10,48,41,17,794,MacOS,33,2,Disk error,The computer is overheating. The system gets very hot during use.,9,Yes,self
113,8199dd43-b2e5-4e97-add2-63669c02ccac,a2708990-26be-4f3c-9b63-af1c6b8b898c,2021-06-27,2024-06-05,90,16,17,3604,MacOS,12,5,Network disconnection,The network connection is unstable. I keep losing my internet connection.,129,Yes,self
114,89b1eb08-3690-4148-ab8e-1b2f1d6ef905,57270aa5-6363-4b24-9f63-3a0af3e9df8e,2020-01-25,2024-05-18,22,40,44,2961,Windows 10,25,3,Battery issue,The computer shows a blue screen error. This happens randomly during work.,141,No,IT support
115,f987ed60-8696-48bf-94e8-c0b4e3b0788b,87f201c4-b008-43a7-a1f9-a988fbc0d888,2020-12-14,2024-06-22,11,48,74,3533,Windows 10,28,6,Application crash,The computer is running very slowly. It takes a long time to open applications.,161,Yes,IT support
116,05cf66c5-c144-43c5-a3c1-e5e2ebefecb1,e4e749fc-0e70-4e88-a198-ddcbc09e479c,2023-09-19,2024-02-01,25,37,56,953,Linux,41,5,System slow,I keep losing my internet connection. This is affecting my ability to work.,5,Yes,IT support
117,fa5560c9-0241-44ed-bdb9-f6b79b20a6d3,a6b59932-537e-4ed0-9364-0a73cbad9ed4,2022-09-30,2024-07-07,13,95,48,3696,MacOS,11,5,Application crash,The system gets very hot during use. This causes it to shut down.,150,No,self
118,ec7ae916-af4f-4246-a9db-a3efbeb46b6d,b2cb3cae-c15c-4495-88cc-6ec2d7f3fa41,2022-04-20,2024-05-29,78,49,80,2077,Linux,49,1,Network disconnection,The network connection is unstable. I keep losing my internet connection.,79,No,self
119,c5a654e4-4b35-49ce-986c-c6c335cf67a8,43c8ee00-6e61-413d-b3dd-5a13e07f57ff,2021-03-29,2024-06-25,65,67,93,3796,Windows 10,45,9,Battery issue,Frequent application crashes are disrupting my work. The software closes without warning.,143,No,self
120,7a14366d-6e02-4611-a409-7b0eae99bf0a,bd5877ed-d048-4887-82ac-8618608b2a9e,2020-01-20,2024-03-31,25,11,53,148,Windows 11,34,10,System slow,The battery indicator is malfunctioning. It shows incorrect battery levels.,21,Yes,self
121,aa2ed410-1db2-4ec2-9e1f-c59da88d5239,3984ecee-50d7-418b-9d1e-9c1cdba719df,2022-04-03,2024-04-08,61,21,10,2860,Windows 10,33,9,Software compatibility issue,The system shows a disk error message. I am unable to access certain files.,152,No,IT support
122,94d26dd1-ac3b-45ad-adf7-22ffd16f7ba6,ca3f338b-47e2-493f-9126-27e9b8066641,2023-06-18,2024-01-24,60,98,16,765,Windows 11,19,10,Battery issue,Overheating is causing the system to shut down. This happens frequently.,69,No,IT support
123,a0839f17-c89c-4302-b5a9-b297c80e93fd,81c6ffa5-09a0-42e4-8c29-13c5c8ba2d27,2022-02-23,2024-07-01,30,53,37,2671,Windows 11,15,6,Network disconnection,There is an error with the disk drive. The system cannot read or write data properly.,173,No,IT support
124,2033624e-719a-4abd-8247-a6a82f80bfcd,a9f84e8e-894e-4397-b819-6f1086da0fd2,2021-02-18,2024-03-08,76,57,86,2702,Windows 10,28,8,Battery issue,The application keeps crashing unexpectedly. I am unable to complete my work.,190,Yes,self
125,e12eb33d-b634-43f5-90fb-6cd9bccfc47c,59e7485a-513d-492c-8d67-7383454acb2c,2023-05-04,2024-01-20,99,36,35,4593,Linux,12,3,Network disconnection,System performance has degraded significantly. Even simple tasks are taking a long time.,64,No,self
126,8b773404-98b6-45b6-95aa-482eb1fccfac,45cfbff8-e582-47c8-9cfd-071003f7c229,2023-06-29,2024-04-07,50,59,21,1388,Windows 11,23,4,Application crash,The system gets very hot during use. This causes it to shut down.,147,Yes,IT support
127,cf4dfda7-b581-4466-85a0-84c0598f98b2,d9c5f000-4c41-4a29-8366-bc748eae1228,2023-07-25,2024-05-01,38,25,21,3699,MacOS,9,4,Blue screen error,Compatibility issues with the new application. It does not work with the current OS.,7,No,IT support
128,7ddfdc19-13b2-43d1-8ace-48a0ffc751c5,44de53fd-12b4-4ed3-9ed6-11d07694ef9c,2023-07-03,2024-04-23,43,49,77,3467,Windows 11,17,3,Network disconnection,Disk read/write errors are occurring frequently. This is slowing down the system.,192,Yes,IT support
129,97a086f8-1ec6-491b-8c07-2b1b35f69220,5fe18f47-d3eb-4800-b919-edf04ab1faf8,2022-09-06,2024-04-15,27,64,81,616,Linux,15,7,Battery issue,The computer is running very slowly. It takes a long time to open applications.,162,No,self
130,4f34f871-3772-4457-bcb1-71b19677a304,fe176831-b94d-420a-815d-46bfe559be6b,2022-09-21,2024-02-07,94,55,19,3734,MacOS,7,9,Software compatibility issue,The system shows a disk error message. I am unable to access certain files.,100,No,self
131,f6b0b8b2-abdb-4863-8aeb-f2ad46a59f7b,b736fc61-89d7-4da5-a193-2c0c00e6f040,2021-09-25,2024-06-26,27,88,11,1788,Windows 11,35,5,Overheating,Battery drains too quickly. I need to plug in the charger often.,10,No,self
132,2a50fd2d-ef2d-4a7b-b11a-afb0c004c5c8,1581d6d7-6ae1-4994-9319-b5f0b34a8bb7,2023-03-22,2024-01-21,15,12,86,132,Windows 10,36,2,Battery issue,The network connection is unstable. I keep losing my internet connection.,41,Yes,IT support
133,556888d4-938c-44a9-b53e-a15193d76e47,4bb52924-41c3-4b1b-8e20-c92f2e368dab,2024-06-03,2024-02-09,96,13,13,3887,MacOS,6,10,Disk error,I encountered a blue screen error while working. The system needs to be restarted.,139,No,self
134,6844833a-4de5-408c-a806-5fc5d61f907b,150e66f6-63cb-44b4-a351-0c9b524d7e9d,2022-10-05,2024-07-08,31,27,94,2269,Windows 10,12,8,Application crash,The laptop battery is not holding a charge. It drains very quickly.,4,No,IT support
135,70158278-34a5-4f05-873b-42d0a724669f,e858716f-219d-4be6-bec7-74b8cc236bd7,2023-09-05,2024-04-27,60,74,51,4674,Windows 11,17,8,Disk error,Unable to install the software due to compatibility problems. The system requirements are not met.,10,Yes,self
136,6912e3f1-360e-4cf2-a677-a0f908cc6aab,bbbbeea6-bc10-4807-a857-b63949f80c84,2020-04-23,2024-05-18,78,12,92,2267,Windows 10,9,8,Software compatibility issue,System performance has degraded significantly. Even simple tasks are taking a long time.,68,No,self
137,f98c4589-b784-4058-998c-c788f53dd144,a93f7a9c-7f5c-44a4-99e9-7f39e6cf02e4,2021-06-28,2024-04-02,59,12,82,4773,MacOS,46,4,Network disconnection,The system crashed with a blue screen. I lost all unsaved work.,180,No,self
138,ed521c5f-1ce9-473c-971b-feaa1498b119,90550ae4-681c-4783-9b58-087e7ab85d62,2023-06-20,2024-06-17,16,11,68,1486,Windows 10,28,5,Software compatibility issue,System performance has degraded significantly. Even simple tasks are taking a long time.,139,Yes,self
139,f57210cf-2711-4c52-9d96-b3bac872c01e,4beed2ad-ce3c-4b22-9481-8b5040b46b20,2022-05-28,2024-04-05,86,13,22,4922,Windows 10,24,10,Disk error,The computer shows a blue screen error. This happens randomly during work.,18,No,IT support
140,dc861901-6954-49ae-9f75-dc31487d2748,8c24039f-1326-40fe-9fcd-2783c759d32b,2021-08-10,2024-01-28,69,69,56,965,Windows 11,7,10,Application crash,The computer shows a blue screen error. This happens randomly during work.,16,No,self
141,fb5d7ceb-4e73-4c00-841a-4bedd04bc6a5,520347d4-b0f0-4d8f-a821-4dfc995e7bbb,2020-08-10,2024-02-22,82,66,28,2537,Windows 11,33,1,System slow,The system crashed with a blue screen. I lost all unsaved work.,88,No,IT support
142,5fc89c74-36b1-4f61-b239-81652bfb2136,2f97b333-c854-4bd8-8216-11448027a000,2023-05-11,2024-02-22,48,28,70,2227,MacOS,45,9,Network disconnection,Frequent application crashes are disrupting my work. The software closes without warning.,23,No,IT support
143,17e67835-75ae-4706-bf0f-06007145d628,3fb159d9-538d-4e99-90eb-bc36f31a8d67,2020-09-24,2024-02-18,45,38,27,259,MacOS,23,5,Battery issue,The computer is running very slowly. It takes a long time to open applications.,44,Yes,IT support
144,d83616bc-9b0e-4f60-aeb8-9a23383167d5,341ee030-63b5-4a68-9d08-9b124ed63d05,2023-04-14,2024-06-30,39,51,96,3692,MacOS,45,10,System slow,The battery indicator is malfunctioning. It shows incorrect battery levels.,169,No,IT support
145,17b4f272-a2c6-4f3b-9e4c-8a1b6de135eb,72c5078e-cde2-4843-b9b1-5ff37be962fd,2021-03-13,2024-03-22,37,95,50,142,Linux,5,3,Software compatibility issue,The computer is running very slowly. It takes a long time to open applications.,77,No,IT support
146,f3b44390-0e26-42a7-b5f2-7f6c1904eba2,fc016b45-06d8-42f8-9d3e-ce12e552a57b,2021-08-22,2024-04-24,11,49,75,2897,MacOS,26,6,Blue screen error,The laptop battery is not holding a charge. It drains very quickly.,169,No,IT support
147,1fba0013-476b-450d-92a1-9c7c8ac699b5,ea6cc565-15c5-444f-b6c4-0662dd660e12,2020-04-28,2024-01-25,49,92,38,4407,MacOS,36,5,Battery issue,Unable to install the software due to compatibility problems. The system requirements are not met.,17,No,self
148,65823143-107a-4184-93b0-03c751029680,a356b5e3-c91c-4974-b3c6-b0ae95a69f99,2024-04-26,2024-04-04,48,71,29,2183,Windows 11,18,2,Application crash,The Wi-Fi disconnects frequently. It takes a while to reconnect.,93,No,self
149,226a1580-84cc-4fb2-94b0-9b794ae0d320,71a09e06-aead-48e1-a6ab-aa23c4a85711,2022-05-22,2024-06-29,12,59,61,1260,Linux,15,2,Overheating,The system crashed with a blue screen. I lost all unsaved work.,144,Yes,IT support
150,958b11e8-7fa4-47e0-b2f0-1fe779e4cee8,8f3ad7ab-dd4f-4f13-b8d8-909e201dcc66,2023-02-26,2024-01-11,96,13,58,4285,MacOS,33,6,Blue screen error,The Wi-Fi disconnects frequently. It takes a while to reconnect.,144,Yes,self
151,964e364c-ba83-4f3a-a9e7-36b99aff766a,de1d0f61-b243-4099-b0f9-782e907a680b,2020-03-14,2024-06-21,40,86,67,3517,MacOS,12,6,Application crash,Overheating is causing the system to shut down. This happens frequently.,145,Yes,self
152,0fcde05a-5828-44ea-862b-e574f9319259,29b8cd81-c030-45a6-ad9d-aec76390ec41,2024-02-08,2024-01-30,10,73,62,2645,MacOS,33,3,Software compatibility issue,Overheating is causing the system to shut down. This happens frequently.,111,Yes,self
153,81f19af6-41d0-49db-ba17-0dc29d77487d,0c9cf99d-34d0-4095-9789-92feb3126d83,2022-06-06,2024-05-14,21,65,68,4975,Windows 10,14,10,Application crash,The system shows a disk error message. I am unable to access certain files.,180,Yes,IT support
154,5bf6a072-f20b-404f-84d7-a80d3195191a,5b8bc909-a5a7-429e-9c98-dde540368f6d,2023-09-28,2024-05-29,78,18,71,4722,Windows 11,31,4,Overheating,The computer shows a blue screen error. This happens randomly during work.,147,No,self
155,a739a4f7-36cf-42d9-81e8-f5c2b9825563,a3fe0b0f-d040-4012-9065-00fcea5d0112,2024-04-01,2024-05-22,98,95,12,2505,Windows 10,11,2,Software compatibility issue,Disk read/write errors are occurring frequently. This is slowing down the system.,125,No,self
156,bedd0446-6ff5-43c4-bced-a9269c82f2c8,e5ae8583-5f3b-4739-8d68-20b4888e266a,2022-01-28,2024-01-30,100,74,39,3483,Windows 11,22,8,Blue screen error,System performance has degraded significantly. Even simple tasks are taking a long time.,170,Yes,IT support
157,0c2bc361-c002-479b-9b50-72509ec17c91,2fc07157-b9f5-4203-a80d-73feab8c0a05,2021-03-25,2024-02-07,34,62,83,4939,MacOS,42,10,Disk error,I keep losing my internet connection. This is affecting my ability to work.,167,Yes,self
158,6ef3897f-6eda-4cbe-b58b-d54ca4ae0de4,0a3d4508-a5ee-4aab-b7c0-13c84d70fca9,2024-06-01,2024-05-26,21,14,47,2977,Linux,38,1,Battery issue,I am unable to use the software because it crashes often. This is causing a loss of data.,158,Yes,self
159,b6d33309-397b-4f1e-a5c4-5f0ce1e939c8,a020f0b4-b1e7-4e0e-adf6-93e4722b3ce6,2022-06-14,2024-01-10,81,100,69,3153,Windows 10,15,2,Disk error,Unable to install the software due to compatibility problems. The system requirements are not met.,166,No,self
160,7575ebaf-a522-4f5d-925a-062ee97fbbb8,17a70740-372f-405d-8ca2-5be79b206242,2020-04-02,2024-04-19,76,16,47,2012,Windows 10,48,10,Overheating,The battery indicator is malfunctioning. It shows incorrect battery levels.,60,No,self
161,78b48e57-7455-4a8b-9873-0e87495d5a01,252052e0-c2fa-45df-b632-b2a45f5130be,2020-09-22,2024-06-13,40,60,90,294,Windows 10,9,7,Application crash,The system crashed with a blue screen. I lost all unsaved work.,107,Yes,IT support
162,98a1ae7c-1bf8-4601-88be-829463826a93,a99b33d5-7900-43fa-b53a-91c8112ab734,2021-06-28,2024-04-14,31,37,39,4424,Windows 10,12,9,Network disconnection,There is an error with the disk drive. The system cannot read or write data properly.,150,Yes,self
163,2124617f-28ec-413f-a67e-0037314537f3,887c63f2-594e-4ce8-abeb-1ed132af0194,2021-03-26,2024-01-20,37,76,83,4901,Windows 11,44,9,Blue screen error,The system shows a disk error message. I am unable to access certain files.,199,Yes,self
164,38e9f0e1-a977-4f3b-b5fa-92c745fc6cff,dee95eab-194b-4917-ad4b-203931e2a3ce,2021-03-15,2024-04-02,96,49,13,623,Windows 11,47,3,Overheating,The system crashed with a blue screen. I lost all unsaved work.,187,No,self
165,61076fe6-b55f-4318-9489-83bc118c08e6,ceac2c11-6c44-4474-b05f-81e2c579298b,2020-09-30,2024-03-25,63,11,23,2108,MacOS,45,8,Battery issue,Compatibility issues with the new application. It does not work with the current OS.,36,Yes,IT support
166,23d43991-a113-44d4-a9c8-d9a5b196597b,3283594e-9691-4b54-a047-f9468fce7e3c,2020-06-04,2024-03-06,25,12,78,1251,MacOS,48,9,Blue screen error,The battery indicator is malfunctioning. It shows incorrect battery levels.,82,No,self
167,fd61b898-ac9b-4542-823c-aa070ec5a78d,7215d9ac-3841-406d-ab42-cbe3ea07a4a7,2021-11-26,2024-05-01,43,62,13,3906,Windows 10,5,2,Network disconnection,The computer shows a blue screen error. This happens randomly during work.,140,Yes,self
168,49bffd52-2fe4-4b77-8a94-c0b758f5359d,1ae1e6e6-a47b-4403-9e0e-fe2b75b88d68,2022-02-07,2024-03-27,28,34,95,3085,Windows 10,37,6,Blue screen error,The Wi-Fi disconnects frequently. It takes a while to reconnect.,127,Yes,IT support
169,bbc4c449-b960-4967-a7bc-827db764ee94,cef0c45b-342d-429e-8553-aafa7802e9c4,2024-07-11,2024-06-15,72,12,38,343,Windows 11,31,10,Application crash,The battery indicator is malfunctioning. It shows incorrect battery levels.,135,Yes,IT support
170,eb59b7c0-83fc-4478-9c39-b2e5508c07c4,88b2b6b9-fed8-44eb-a4ed-79aed1ab8320,2020-05-14,2024-07-11,59,42,74,1885,Windows 10,33,3,System slow,The application keeps crashing unexpectedly. I am unable to complete my work.,70,No,IT support
171,e9d68358-2f3a-429d-b747-01f1c10282b5,c3eb57da-28cb-453d-8a6c-82e998a05ce5,2023-09-13,2024-06-15,79,65,56,2250,MacOS,45,3,Network disconnection,There is an error with the disk drive. The system cannot read or write data properly.,93,Yes,self
172,39effed6-3db6-4542-b2c6-4d3ac3ab8898,fb3addf5-2416-4c26-bf73-3d3bd02c3197,2024-05-06,2024-02-23,35,33,48,4392,Windows 11,25,9,System slow,Battery drains too quickly. I need to plug in the charger often.,189,Yes,IT support
173,8a7c8771-7749-432a-8581-88927aa6e701,cef2bd69-09e9-441d-9284-6e24f08d4d9b,2020-03-22,2024-04-18,53,48,28,2946,Windows 11,28,3,Overheating,The application keeps crashing unexpectedly. I am unable to complete my work.,141,No,IT support
174,1fb3a6de-0cc3-4e01-b8e4-0e36cae3c749,fb3201bb-29d4-475e-9cd3-e586b91ab37f,2023-09-15,2024-04-23,57,42,36,1575,MacOS,20,3,Disk error,The system crashed with a blue screen. I lost all unsaved work.,154,No,self
175,cbb7309c-6344-43dd-be75-38790d8a25fb,d8a15368-db5c-4bb3-9645-54b32634bc74,2020-10-21,2024-01-16,69,83,94,2524,Linux,40,10,Battery issue,Unable to install the software due to compatibility problems. The system requirements are not met.,58,Yes,self
176,a26baf0f-320e-4b2e-9ed5-4c9c5dac59e2,b24b1080-4840-402a-9660-5165b339c28f,2020-02-26,2024-01-18,20,25,64,428,Windows 11,27,7,Battery issue,The system shows a disk error message. I am unable to access certain files.,194,No,IT support
177,cfc7f0b8-92d0-4e81-88f4-853bfa822a74,97334ea1-194a-4673-9980-1ccf53b071ed,2021-05-27,2024-06-16,29,59,87,3064,MacOS,25,8,Blue screen error,Compatibility issues with the new application. It does not work with the current OS.,84,Yes,IT support
178,c4bf42cb-437c-4e1f-8bfe-d55cecc12885,ebcd36e8-b4e6-4103-bc0d-a24912f625cf,2022-03-14,2024-02-11,59,21,61,4798,MacOS,17,1,Battery issue,Overheating is causing the system to shut down. This happens frequently.,34,No,IT support
179,e83f6a6a-b1fb-485f-a301-659363804fdd,d4399c96-1d1c-46d7-b1b8-d0b27313ed31,2021-07-02,2024-04-29,18,41,70,3929,Windows 11,41,2,Disk error,Battery drains too quickly. I need to plug in the charger often.,121,No,self
180,05a8f05b-6df3-4be2-af61-3084ee2e5013,13151af0-bf62-4c28-ae46-f6b6d46648a1,2023-08-05,2024-02-29,45,33,75,2763,Windows 11,35,2,System slow,Overheating is causing the system to shut down. This happens frequently.,71,No,IT support
181,29798169-12f4-404d-b316-9161c14fabe4,6203e061-356d-4f3f-a7fc-7ec864ebe4fa,2023-02-12,2024-07-11,80,95,17,1974,MacOS,20,1,Overheating,The system shows a disk error message. I am unable to access certain files.,192,No,self
182,8aa1cd97-c474-4ebc-a3c1-1f2e9cb2f061,0b5a11b7-21fb-4455-ac45-3410df5d3dbf,2021-10-21,2024-06-29,88,52,26,1830,Windows 10,38,9,Software compatibility issue,The software is not compatible with the system. I cannot install or run the application.,166,Yes,self
183,372d235c-9dda-4821-8eec-014f5a7ba07c,b3469459-c546-4b08-a124-72a00c1d9bd7,2021-04-28,2024-01-19,86,27,38,4963,Windows 11,10,5,Battery issue,The software is not compatible with the system. I cannot install or run the application.,133,No,self
184,132e34a3-dbef-4133-b427-4165d31da548,27550f00-e2df-4de7-a8f9-a48d8ea3394f,2022-01-09,2024-06-30,84,57,63,2537,MacOS,35,5,Network disconnection,The computer shows a blue screen error. This happens randomly during work.,140,Yes,self
185,4bf64cfa-5639-46cf-9bcb-8664ae6049b5,e3f2200f-a7a0-487a-91c4-336516b268ee,2021-01-05,2024-01-03,57,65,82,139,MacOS,18,6,Disk error,There is an error with the disk drive. The system cannot read or write data properly.,170,No,IT support
186,69072eee-0aaa-4ea0-8951-38ba4e48ef48,8d3a1958-03e4-493c-90a1-1c8d873be4e0,2021-12-25,2024-05-24,99,33,91,1209,Linux,38,6,Battery issue,There is an error with the disk drive. The system cannot read or write data properly.,49,No,self
187,eba316ce-a037-499c-af52-072987dd19a4,419a84b4-921d-49e1-acc3-6a5e37bcc8aa,2022-08-10,2024-02-14,94,66,12,992,Windows 10,24,7,Application crash,The computer is running very slowly. It takes a long time to open applications.,198,No,self
188,c4d8e229-999b-40fe-ba88-ac2e75b537f7,c6de825c-3725-4e50-99e0-6c308cb72473,2020-03-27,2024-06-10,48,54,61,3819,Windows 10,37,5,System slow,I encountered a blue screen error while working. The system needs to be restarted.,161,No,IT support
